,Class,Service A,Service B,Decision,Reason,Model
8100,FlinkClass939,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass939 is not in the list of classes for Service B.,phi
8101,FlinkClass231,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass231 is not in the list of classes for Service A. It belongs to Service B.,phi
8102,FlinkClass239,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,"FlinkClass239 is a subclass of FlinkClass1, which belongs to Service B.",phi
8103,FlinkClass153,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass153 is a utility class that can be used in both services.,phi
8104,FlinkClass200,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,"FlinkClass200 is a subclass of FlinkClass6, which belongs to Service B.",phi
8105,FlinkClass293,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass293 is not in Service A's list of classes.,phi
8106,FlinkClass615,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass615 is not in Service A's list of classes.,phi
8107,FlinkClass1966,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass23, FlinkClass24",B,FlinkClass1966,phi
8108,FlinkClass614,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass614 is not in Service A or Service B.,phi
8109,FlinkClass606,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass23, FlinkClass24","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,Inferred from raw text output due to JSON parsing failure.,phi
8110,FlinkClass618,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass23, FlinkClass24","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass618 is not in the list of classes for Service B.,phi
8111,FlinkClass656,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass656 is not in the list of classes for Service B.,phi
8112,FlinkClass594,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass594 is not in Service A's list of classes.,phi
8113,FlinkClass650,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,"FlinkClass650 is a subclass of FlinkClass10, which belongs to Service B.",phi
8114,FlinkClass641,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,"FlinkClass641 is a subclass of FlinkClass6, which belongs to Service B.",phi
8115,FlinkClass602,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass602 is not in the list of classes for Service A.,phi
8116,FlinkClass2197,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass2197 is not in Service A or Service B.,phi
8117,FlinkClass308,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,FlinkClass308 is not in Service A or Service B.,phi
8118,FlinkClass299,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass299 is not in Service A's list of classes.,phi
8119,FlinkClass301,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass301 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
8120,FlinkClass302,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass302 is not in the list of classes for Service A.,phi
8121,FlinkClass2262,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass2262 is not in the list of classes for Service A.,phi
8122,FlinkClass240,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,"FlinkClass240 is a subclass of FlinkClass1, which belongs to Service B.",phi
8123,FlinkClass528,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
8124,FlinkClass502,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass502 is not in the list of classes for Service A.,phi
8125,FlinkClass2362,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass2362 is not in the list of classes for Service B.,phi
8126,FlinkClass414,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass414 is a utility class that can be used in both services. It does not have any specific functionality related to either service.,phi
8127,FlinkClass2224,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass2224 is not in Service A's list of classes.,phi
8128,FlinkClass235,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass23 is a utility class that can be used in both services. It does not have any specific functionality related to the project's focus on maintaining logical component integrity.,phi
8129,FlinkClass2182,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass2182 is not in the list of classes for Service A. It belongs to Service B.,phi
8130,FlinkClass2310,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass2310 is not in the list of classes for Service B.,phi
8131,FlinkClass2193,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,It is not mentioned in the code snippet which classes are used for handling customer data.,phi
8132,FlinkClass2285,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",A,Default fallback (Could not parse output).,phi
8133,FlinkClass410,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass410 is not in the list of classes for Service B.,phi
8134,FlinkClass430,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",A,Default fallback (Could not parse output).,phi
8135,FlinkClass421,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass421 is not in the list of classes for Service A.,phi
8136,FlinkClass122,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass122 is not in the list of classes for Service B.,phi
8137,FlinkClass2285,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass5 is a core distributed utility that creates artificial coupling. It should be isolated from other services to maintain logical component integrity.,phi
8138,FlinkClass230,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
8139,FlinkClass155,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass155 is not in the list of classes for Service B.,phi
8140,FlinkClass156,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,"FlinkClass156 is a utility class that can be used in both services, so it does not belong to either service.",phi
8141,FlinkClass2285,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,Inferred from raw text output due to JSON parsing failure.,phi
8142,FlinkClass162,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass162 is not in the list of classes for Service B.,phi
8143,FlinkClass149,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,"FlinkClass149 is a utility class that can be used in both services. It does not have any specific functionality related to the project's goals, so it can be used by either service.",phi
8144,FlinkClass150,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass150 is not in the list of classes for Service B.,phi
8145,FlinkClass151,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass151,phi
8146,FlinkClass2364,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass2364 is not in Service A's list of classes.,phi
8147,FlinkClass163,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass163 is not in Service A's list of classes.,phi
8148,FlinkClass145,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,FlinkClass145 is not in Service A's list of classes.,phi
8149,FlinkClass146,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,FlinkClass146 is not in Service A or B. It belongs to a new service.,phi
8150,FlinkClass148,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass148 is not in Service A or Service B.,phi
8151,FlinkClass234,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,"FlinkClass234 is a subclass of FlinkClass1, which belongs to Service B.",phi
8152,FlinkClass409,"FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass409 is not in Service A's list of classes.,phi
8153,FlinkClass569,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,"FlinkClass569 is a utility class that can be used by both services, so it does not belong to either service. It should be placed in the shared utilities category.",phi
8154,FlinkClass559,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass559 is not in the list of classes for Service B.,phi
8155,FlinkClass1959,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass1959 is not in Service A or B.,phi
8156,FlinkClass333,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass333 does not belong to Service A or B. It is a new class that has never been used before.,phi
8157,FlinkClass419,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass19 does not exist in Service B.,phi
8158,FlinkClass417,"FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,FlinkClass417 is a utility class that provides common functionality for both services. It does not have any specific use cases or dependencies on other classes in either service.,phi
8159,FlinkClass416,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass416 is a utility class that can be used in both services.,phi
8160,FlinkClass2057,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,Inferred from raw text output due to JSON parsing failure.,phi
8161,FlinkClass413,"FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,It does not handle customer data.,phi
8162,FlinkClass694,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16",B,FlinkClass694 is not in the list of classes for Service B.,phi
8163,FlinkClass670,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,It is a utility class that does not have any specific functionality related to customer data.,phi
8164,FlinkClass656,"FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass656 is not in Service A's class list.,phi
8165,FlinkClass2080,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass2080 is not in Service A's list of classes.,phi
8166,FlinkClass923,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass923 is a utility class that can be used in both services. It does not have any specific functionality related to the project's focus on maintaining logical component integrity.,phi
8167,FlinkClass819,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass819 is not in the list of classes for Service B.,phi
8168,FlinkClass788,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass788 is not in Service A's list of classes.,phi
8169,FlinkClass778,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,"FlinkClass778 is a subclass of FlinkClass9, which belongs to Service B.",phi
8170,FlinkClass2178,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,FlinkClass2178 is not in Service A or Service B.,phi
8171,FlinkClass456,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass1, FlinkClass4, FlinkClass12, FlinkClass15, FlinkClass17",B,"FlinkClass456 is a subclass of FlinkClass1, which belongs to Service B.",phi
8172,FlinkClass1014,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass6, FlinkClass9, FlinkClass11, FlinkClass22, FlinkClass23",B,FlinkClass1014 is not in the list of classes for Service B.,phi
8173,FlinkClass828,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass5, FlinkClass7, FlinkClass8, FlinkClass20, FlinkClass26",B,It does not handle customer data.,phi
8174,FlinkClass827,"FlinkClass2, FlinkClass3, FlinkClass13, FlinkClass14, FlinkClass16","FlinkClass0, FlinkClass10, FlinkClass30, FlinkClass32, FlinkClass33",B,FlinkClass827 is not in Service A's list of classes.,phi
8175,FlinkClass2380,"FlinkClass1, FlinkClass3, FlinkClass9, FlinkClass17, FlinkClass23","FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass19, FlinkClass21",B,"FlinkClass2380 is a utility class that provides common functionalities for both services, such as logging and serialization. It does not have any specific functionality related to the project's core distributed utilities.",phi
8176,FlinkClass1220,"FlinkClass7, FlinkClass10, FlinkClass11, FlinkClass12, FlinkClass15","FlinkClass1, FlinkClass3, FlinkClass9, FlinkClass17, FlinkClass23",B,FlinkClass12210 is not in Service A or B.,phi
8177,FlinkClass1222,"FlinkClass7, FlinkClass10, FlinkClass11, FlinkClass12, FlinkClass15","FlinkClass0, FlinkClass5, FlinkClass8, FlinkClass16, FlinkClass27",B,FlinkClass1222 is not in the list of classes for Service A.,phi
8178,FlinkClass1225,"FlinkClass4, FlinkClass14, FlinkClass24, FlinkClass26, FlinkClass34","FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass19, FlinkClass21",B,FlinkClass1225 is not in the list of classes for Service B.,phi
8179,FlinkClass1226,"FlinkClass2, FlinkClass6, FlinkClass13, FlinkClass19, FlinkClass21","FlinkClass7, FlinkClass10, FlinkClass11, FlinkClass12, FlinkClass15",B,FlinkClass122 is not in the list of classes for Service B.,phi
